,index,Unicode_Character,character,structure,segment,pinyin,segment1,segment2,pinyin1,pinyin2,consonant,vowel,tone,consonant1,vowel1,tone1,consonant2,vowel2,tone2,segment1_sound,segment2_sound
6267,6594,U+088FA,裺,0,衤奄,yan3,衤,奄,衤,yan3,y,an,3,00,,衤,y,an,3,"[0, 0, 0]","[1, 1, 1]"
6268,6595,U+088FB,裻,1,叔衣,du3,叔,衣,shu1,yi1,d,u,3,sh,u,1,y,i,1,"[0, 1, 0]","[0, 0, 0]"
6269,6596,U+088FC,裼,0,衤易,xi2,衤,易,衤,yi4,x,i,2,00,,衤,y,i,4,"[0, 0, 0]","[0, 1, 0]"
6270,6597,U+088FD,製,1,制衣,zhi4,制,衣,zhi4,yi1,zh,i,4,zh,i,4,y,i,1,"[1, 1, 1]","[0, 1, 0]"
6271,6598,U+088FE,裾,0,衤居,ju1,衤,居,衤,ju1,j,u,1,00,,衤,j,u,1,"[0, 0, 0]","[1, 1, 1]"
6272,6599,U+08902,褂,0,衤卦,gua4,衤,卦,衤,gua4,g,ua,4,00,,衤,g,ua,4,"[0, 0, 0]","[1, 1, 1]"
6274,6601,U+08906,褆,0,衤是,ti2,衤,是,衤,shi4,t,i,2,00,,衤,sh,i,4,"[0, 0, 0]","[0, 1, 0]"
6275,6602,U+0890A,褊,0,衤扁,bian3,衤,扁,衤,bian3,b,ian,3,00,,衤,b,ian,3,"[0, 0, 0]","[1, 1, 1]"
6276,6603,U+0890B,褋,0,衤枼,die2,衤,枼,衤,ye4,d,ie,2,00,,衤,y,e,4,"[0, 0, 0]","[0, 0, 0]"
6277,6604,U+0890C,褌,0,衤軍,kun1,衤,軍,衤,jun1,k,un,1,00,,衤,j,un,1,"[0, 0, 0]","[0, 1, 1]"
6278,6605,U+0890D,褍,0,衤耑,duan1,衤,耑,衤,zhuan1,d,uan,1,00,,衤,zh,uan,1,"[0, 0, 0]","[0, 1, 1]"
6280,6607,U+08910,褐,0,衤曷,he2,衤,曷,衤,he2,h,e,2,00,,衤,h,e,2,"[0, 0, 0]","[1, 1, 1]"
6281,6608,U+08913,褓,0,衤保,bao3,衤,保,衤,bao3,b,ao,3,00,,衤,b,ao,3,"[0, 0, 0]","[1, 1, 1]"
6282,6609,U+08915,褕,0,衤兪,yu2,衤,兪,衤,yu2,y,u,2,00,,衤,y,u,2,"[0, 0, 0]","[1, 1, 1]"
6283,6610,U+08917,褗,0,衤匽,yan3,衤,匽,衤,yan3,y,an,3,00,,衤,y,an,3,"[0, 0, 0]","[1, 1, 1]"
6284,6611,U+08918,褘,0,衤韋,hui1,衤,韋,衤,wei2,h,ui,1,00,,衤,w,ei,2,"[0, 0, 0]","[0, 0, 0]"
6285,6612,U+0891A,褚,0,衤者,chu3,衤,者,衤,zhe3,ch,u,3,00,,衤,zh,e,3,"[0, 0, 0]","[0, 0, 1]"
6288,6615,U+08922,褢,4,衣鬼,huai2,衣,鬼,yi1,gui3,h,uai,2,y,i,1,g,ui,3,"[0, 0, 0]","[0, 0, 0]"
6289,6616,U+08925,褥,0,衤辱,ru4,衤,辱,衤,ru3,r,u,4,00,,衤,r,u,3,"[0, 0, 0]","[1, 1, 0]"
6290,6617,U+08927,褧,1,耿衣,jiong3,耿,衣,geng3,yi1,j,iong,3,g,eng,3,y,i,1,"[0, 0, 1]","[0, 0, 0]"
6291,6618,U+0892A,褪,0,衤退,tun4,衤,退,衤,tui4,t,un,4,00,,衤,t,ui,4,"[0, 0, 0]","[1, 0, 1]"
6292,6619,U+0892B,褫,0,衤虒,chi3,衤,虒,衤,si1,ch,i,3,00,,衤,s,i,1,"[0, 0, 0]","[0, 1, 0]"
6293,6620,U+0892D,褭,4,衣馬,niao3,衣,馬,yi1,ma3,n,iao,3,y,i,1,m,a,3,"[0, 0, 0]","[0, 0, 1]"
6294,6621,U+0892E,褮,1,熒衣,ying1,熒,衣,ying2,yi1,y,ing,1,y,ing,2,y,i,1,"[1, 1, 0]","[1, 0, 1]"
6295,6622,U+08930,褰,1,寒衣,qian1,寒,衣,han2,yi1,q,ian,1,h,an,2,y,i,1,"[0, 0, 0]","[0, 0, 1]"
6296,6623,U+08931,褱,4,衣眔,huai2,衣,眔,yi1,da4,h,uai,2,y,i,1,d,a,4,"[0, 0, 0]","[0, 0, 0]"
6297,6624,U+08936,褶,0,衤習,zhe2,衤,習,衤,xi2,zh,e,2,00,,衤,x,i,2,"[0, 0, 0]","[0, 0, 1]"
6298,6625,U+08938,褸,0,衤婁,lv3,衤,婁,衤,lou2,l,v,3,00,,衤,l,ou,2,"[0, 0, 0]","[1, 0, 0]"
6299,6626,U+0893A,褺,1,執衣,die2,執,衣,zhi2,yi1,d,ie,2,zh,i,2,y,i,1,"[0, 0, 1]","[0, 0, 0]"
6300,6627,U+0893B,褻,4,衣埶,xie4,衣,埶,yi1,yi4,x,ie,4,y,i,1,y,i,4,"[0, 0, 0]","[0, 0, 1]"
6301,6628,U+0893D,褽,1,熨衣,wei4,熨,衣,yun4,yi1,w,ei,4,y,un,4,y,i,1,"[0, 0, 1]","[0, 0, 0]"
6302,6629,U+08941,襁,0,衤強,jiang3,衤,強,衤,qiang2,j,iang,3,00,,衤,q,iang,2,"[0, 0, 0]","[0, 1, 0]"
6304,6631,U+0894B,襋,0,衤棘,ji2,衤,棘,衤,ji2,j,i,2,00,,衤,j,i,2,"[0, 0, 0]","[1, 1, 1]"
6305,6632,U+0894C,襌,0,衤單,dan1,衤,單,衤,dan1,d,an,1,00,,衤,d,an,1,"[0, 0, 0]","[1, 1, 1]"
6306,6633,U+0894D,襍,0,衤集,za2,衤,集,衤,ji2,z,a,2,00,,衤,j,i,2,"[0, 0, 0]","[0, 0, 1]"
6307,6634,U+08950,襐,0,衤象,xiang4,衤,象,衤,xiang4,x,iang,4,00,,衤,x,iang,4,"[0, 0, 0]","[1, 1, 1]"
6308,6635,U+08951,襑,0,衤尋,xin2,衤,尋,衤,xun2,x,in,2,00,,衤,x,un,2,"[0, 0, 0]","[1, 0, 1]"
6309,6636,U+08956,襖,0,衤奧,ao3,衤,奧,衤,ao4,00,ao,3,00,,衤,00,ao,4,"[1, 0, 0]","[1, 1, 0]"
6310,6637,U+08957,襗,0,衤睪,duo2,衤,睪,衤,yi4,d,uo,2,00,,衤,y,i,4,"[0, 0, 0]","[0, 0, 0]"
6311,6638,U+08958,襘,0,衤會,gui4,衤,會,衤,hui4,g,ui,4,00,,衤,h,ui,4,"[0, 0, 0]","[0, 1, 1]"
6312,6639,U+0895A,襚,0,衤遂,sui4,衤,遂,衤,sui4,s,ui,4,00,,衤,s,ui,4,"[0, 0, 0]","[1, 1, 1]"
6313,6640,U+0895C,襜,0,衤詹,chan1,衤,詹,衤,zhan1,ch,an,1,00,,衤,zh,an,1,"[0, 0, 0]","[0, 1, 1]"
6314,6641,U+0895E,襞,1,辟衣,bi4,辟,衣,pi4,yi1,b,i,4,p,i,4,y,i,1,"[0, 1, 1]","[0, 1, 0]"
6315,6642,U+0895F,襟,0,衤禁,jin1,衤,禁,衤,jin4,j,in,1,00,,衤,j,in,4,"[0, 0, 0]","[1, 1, 0]"
6316,6643,U+08960,襠,0,衤當,dang1,衤,當,衤,dang1,d,ang,1,00,,衤,d,ang,1,"[0, 0, 0]","[1, 1, 1]"
6317,6644,U+08961,襡,0,衤蜀,shu2,衤,蜀,衤,shu3,sh,u,2,00,,衤,sh,u,3,"[0, 0, 0]","[1, 1, 0]"
6318,6645,U+08964,襤,0,衤監,lan2,衤,監,衤,jian1,l,an,2,00,,衤,j,ian,1,"[0, 0, 0]","[0, 0, 0]"
6319,6646,U+08966,襦,0,衤需,ru2,衤,需,衤,xu1,r,u,2,00,,衤,x,u,1,"[0, 0, 0]","[0, 1, 0]"
6320,6647,U+08967,襧,0,衤爾,zhi3,衤,爾,衤,er3,zh,i,3,00,,衤,00,er,3,"[0, 0, 0]","[0, 0, 1]"
6321,6648,U+0896A,襪,0,衤蔑,wa4,衤,蔑,衤,mie4,w,a,4,00,,衤,m,ie,4,"[0, 0, 0]","[0, 0, 1]"
6322,6649,U+0896D,襭,0,衤頡,xie2,衤,頡,衤,jie2,x,ie,2,00,,衤,j,ie,2,"[0, 0, 0]","[0, 1, 1]"
6323,6650,U+0896F,襯,0,衤親,chen4,衤,親,衤,qin1,ch,en,4,00,,衤,q,in,1,"[0, 0, 0]","[0, 0, 0]"
6324,6651,U+08971,襱,0,衤龍,long2,衤,龍,衤,long2,l,ong,2,00,,衤,l,ong,2,"[0, 0, 0]","[1, 1, 1]"
6325,6652,U+08974,襴,0,衤闌,lan2,衤,闌,衤,lan2,l,an,2,00,,衤,l,an,2,"[0, 0, 0]","[1, 1, 1]"
6327,6654,U+0897A,襺,0,衤繭,jian3,衤,繭,衤,jian3,j,ian,3,00,,衤,j,ian,3,"[0, 0, 0]","[1, 1, 1]"
6328,6656,U+08981,要,1,襾女,yao4,襾,女,ya4,nv3,y,ao,4,y,a,4,n,v,3,"[1, 0, 1]","[0, 0, 0]"
6329,6657,U+08982,覂,1,覀乏,feng3,覀,乏,xi1,fa2,f,eng,3,x,i,1,f,a,2,"[0, 0, 0]","[1, 0, 0]"
6330,6658,U+08988,覈,1,襾敫,he2,襾,敫,ya4,jiao4,h,e,2,y,a,4,j,iao,4,"[0, 0, 0]","[0, 0, 0]"
6331,6659,U+0898B,見,1,目儿,jian4,目,儿,mu4,er2,j,ian,4,m,u,4,00,er,2,"[0, 0, 1]","[0, 0, 0]"
6332,6660,U+0898F,規,0,夫見,gui1,夫,見,fu1,jian4,g,ui,1,f,u,1,j,ian,4,"[0, 0, 1]","[0, 0, 0]"
6333,6661,U+08992,覒,0,毛見,mao2,毛,見,mao2,jian4,m,ao,2,m,ao,2,j,ian,4,"[1, 1, 1]","[0, 0, 0]"
6334,6662,U+08993,覓,1,爪見,mi4,爪,見,zhua3,jian4,m,i,4,zh,ua,3,j,ian,4,"[0, 0, 0]","[0, 0, 1]"
6335,6663,U+08995,覕,0,必見,mie4,必,見,bi4,jian4,m,ie,4,b,i,4,j,ian,4,"[0, 0, 1]","[0, 0, 1]"
6336,6664,U+08996,視,0,示見,shi4,示,見,shi4,jian4,sh,i,4,sh,i,4,j,ian,4,"[1, 1, 1]","[0, 0, 1]"
6337,6665,U+08997,覗,0,司見,si1,司,見,si1,jian4,s,i,1,s,i,1,j,ian,4,"[1, 1, 1]","[0, 0, 0]"
6338,6666,U+08998,覘,0,占見,zhan1,占,見,zhan1,jian4,zh,an,1,zh,an,1,j,ian,4,"[1, 1, 1]","[0, 0, 0]"
6340,6668,U+0899C,覜,0,兆見,tiao4,兆,見,zhao4,jian4,t,iao,4,zh,ao,4,j,ian,4,"[0, 0, 1]","[0, 0, 1]"
6342,6670,U+0899E,覞,0,見見,yao4,見,見,jian4,jian4,y,ao,4,j,ian,4,j,ian,4,"[0, 0, 1]","[0, 0, 1]"
6343,6671,U+089A1,覡,0,巫見,xi2,巫,見,wu1,jian4,x,i,2,w,u,1,j,ian,4,"[0, 0, 0]","[0, 0, 0]"
6344,6672,U+089A2,覢,0,炎見,shan3,炎,見,yan2,jian4,sh,an,3,y,an,2,j,ian,4,"[0, 1, 0]","[0, 0, 0]"
6345,6673,U+089A3,覣,0,委見,wei1,委,見,wei3,jian4,w,ei,1,w,ei,3,j,ian,4,"[1, 1, 0]","[0, 0, 0]"
6346,6674,U+089A6,覦,0,兪見,yu2,兪,見,yu2,jian4,y,u,2,y,u,2,j,ian,4,"[1, 1, 1]","[0, 0, 0]"
6347,6675,U+089A9,覩,0,者見,du3,者,見,zhe3,jian4,d,u,3,zh,e,3,j,ian,4,"[0, 0, 1]","[0, 0, 0]"
6348,6676,U+089AC,覬,0,豈見,ji4,豈,見,qi3,jian4,j,i,4,q,i,3,j,ian,4,"[0, 1, 0]","[1, 0, 1]"
6349,6677,U+089AD,覭,0,冥見,ming2,冥,見,ming2,jian4,m,ing,2,m,ing,2,j,ian,4,"[1, 1, 1]","[0, 0, 0]"
6350,6678,U+089AF,覯,0,冓見,gou4,冓,見,gou4,jian4,g,ou,4,g,ou,4,j,ian,4,"[1, 1, 1]","[0, 0, 1]"
6351,6679,U+089B0,覰,0,虘見,qu4,虘,見,cuo2,jian4,q,u,4,c,uo,2,j,ian,4,"[0, 0, 0]","[0, 0, 1]"
6353,6681,U+089B9,覹,0,見微,wei2,見,微,jian4,wei1,w,ei,2,j,ian,4,w,ei,1,"[0, 0, 0]","[1, 1, 0]"
6354,6682,U+089BA,覺,1,學見,jue2,學,見,xue2,jian4,j,ue,2,x,ue,2,j,ian,4,"[0, 1, 1]","[1, 0, 0]"
6355,6683,U+089BD,覽,1,監見,lan3,監,見,jian1,jian4,l,an,3,j,ian,1,j,ian,4,"[0, 0, 0]","[0, 0, 0]"
6357,6685,U+089C0,觀,0,雚見,guan1,雚,見,guan4,jian4,g,uan,1,g,uan,4,j,ian,4,"[1, 1, 0]","[0, 0, 0]"
6358,6687,U+089D3,觓,0,角丩,jiu1,角,丩,jiao3,jiu1,j,iu,1,j,iao,3,j,iu,1,"[1, 0, 0]","[1, 1, 1]"
6359,6688,U+089DA,觚,0,角瓜,gu1,角,瓜,jiao3,gua1,g,u,1,j,iao,3,g,ua,1,"[0, 0, 0]","[1, 0, 1]"
6360,6689,U+089DB,觛,0,角旦,dan4,角,旦,jiao3,dan4,d,an,4,j,iao,3,d,an,4,"[0, 0, 0]","[1, 1, 1]"
6361,6690,U+089DC,觜,1,此角,zi1,此,角,ci3,jiao3,z,i,1,c,i,3,j,iao,3,"[0, 1, 0]","[0, 0, 0]"
6362,6691,U+089DD,觝,0,角氐,di3,角,氐,jiao3,di3,d,i,3,j,iao,3,d,i,3,"[0, 0, 1]","[1, 1, 1]"
6363,6692,U+089DF,觟,0,角圭,hua4,角,圭,jiao3,gui1,h,ua,4,j,iao,3,g,ui,1,"[0, 0, 0]","[0, 0, 0]"
6365,6694,U+089E1,觡,0,角各,ge2,角,各,jiao3,ge4,g,e,2,j,iao,3,g,e,4,"[0, 0, 0]","[1, 1, 0]"
6368,6697,U+089E4,觤,0,角危,gui3,角,危,jiao3,wei1,g,ui,3,j,iao,3,w,ei,1,"[0, 0, 1]","[0, 0, 0]"
6369,6698,U+089E5,觥,0,角光,gong1,角,光,jiao3,guang1,g,ong,1,j,iao,3,g,uang,1,"[0, 0, 0]","[1, 0, 1]"
6370,6699,U+089EC,觬,0,角兒,ni2,角,兒,jiao3,er2,n,i,2,j,iao,3,00,er,2,"[0, 0, 0]","[0, 0, 1]"
6371,6700,U+089ED,觭,0,角奇,ji1,角,奇,jiao3,qi2,j,i,1,j,iao,3,q,i,2,"[1, 0, 0]","[0, 1, 0]"
6372,6701,U+089F0,觰,0,角者,zha1,角,者,jiao3,zhe3,zh,a,1,j,iao,3,zh,e,3,"[0, 0, 0]","[1, 0, 0]"
6376,6705,U+089F5,觵,0,角黃,gong1,角,黃,jiao3,huang2,g,ong,1,j,iao,3,h,uang,2,"[0, 0, 0]","[0, 0, 0]"
6377,6706,U+089F6,觶,0,角單,zhi4,角,單,jiao3,dan1,zh,i,4,j,iao,3,d,an,1,"[0, 0, 0]","[0, 0, 0]"
6378,6707,U+089F7,觷,1,學角,xue2,學,角,xue2,jiao3,x,ue,2,x,ue,2,j,iao,3,"[1, 1, 1]","[0, 0, 0]"
6379,6708,U+089F8,觸,0,角蜀,chu4,角,蜀,jiao3,shu3,ch,u,4,j,iao,3,sh,u,3,"[0, 0, 0]","[0, 1, 0]"
6380,6709,U+089FB,觻,0,角樂,lu4,角,樂,jiao3,le4,l,u,4,j,iao,3,l,e,4,"[0, 0, 0]","[1, 0, 1]"
6381,6710,U+089FF,觿,0,角巂,xi1,角,巂,jiao3,sui3,x,i,1,j,iao,3,s,ui,3,"[0, 0, 0]","[0, 0, 0]"
6383,6712,U+08A02,訂,0,言丁,ding4,言,丁,yan2,ding1,d,ing,4,y,an,2,d,ing,1,"[0, 0, 0]","[1, 1, 0]"
6384,6713,U+08A03,訃,0,言卜,fu4,言,卜,yan2,bu3,f,u,4,y,an,2,b,u,3,"[0, 0, 0]","[0, 1, 0]"
6385,6714,U+08A04,訄,A,九言,qiu2,九,言,jiu3,yan2,q,iu,2,j,iu,3,y,an,2,"[0, 1, 0]","[0, 0, 1]"
6386,6715,U+08A06,訆,0,言丩,jiao4,言,丩,yan2,jiu1,j,iao,4,y,an,2,j,iu,1,"[0, 0, 0]","[1, 0, 0]"
6387,6716,U+08A07,訇,9,勻言,hong1,勻,言,yun2,yan2,h,ong,1,y,un,2,y,an,2,"[0, 0, 0]","[0, 0, 0]"
6388,6717,U+08A08,計,0,言十,ji4,言,十,yan2,shi2,j,i,4,y,an,2,sh,i,2,"[0, 0, 0]","[0, 1, 0]"
6389,6718,U+08A0A,訊,0,言卂,xun4,言,卂,yan2,xin4,x,un,4,y,an,2,x,in,4,"[0, 0, 0]","[1, 0, 1]"
6390,6719,U+08A0C,訌,0,言工,hong2,言,工,yan2,gong1,h,ong,2,y,an,2,g,ong,1,"[0, 0, 1]","[0, 1, 0]"
6391,6720,U+08A0E,討,0,言寸,tao3,言,寸,yan2,cun4,t,ao,3,y,an,2,c,un,4,"[0, 0, 0]","[0, 0, 0]"
6392,6721,U+08A0F,訏,0,言于,xu1,言,于,yan2,yu2,x,u,1,y,an,2,y,u,2,"[0, 0, 0]","[0, 1, 0]"
6393,6722,U+08A10,訐,0,言干,jie2,言,干,yan2,gan1,j,ie,2,y,an,2,g,an,1,"[0, 0, 1]","[0, 0, 0]"
6394,6723,U+08A12,訒,0,言刃,ren4,言,刃,yan2,ren4,r,en,4,y,an,2,r,en,4,"[0, 0, 0]","[1, 1, 1]"
6395,6724,U+08A13,訓,0,言川,xun4,言,川,yan2,chuan1,x,un,4,y,an,2,ch,uan,1,"[0, 0, 0]","[0, 0, 0]"
6396,6725,U+08A15,訕,0,言山,shan4,言,山,yan2,shan1,sh,an,4,y,an,2,sh,an,1,"[0, 1, 0]","[1, 1, 0]"
6397,6726,U+08A17,託,0,言乇,tuo1,言,乇,yan2,zhe2,t,uo,1,y,an,2,zh,e,2,"[0, 0, 0]","[0, 0, 0]"
6398,6727,U+08A18,記,0,言己,ji4,言,己,yan2,ji3,j,i,4,y,an,2,j,i,3,"[0, 0, 0]","[1, 1, 0]"
6399,6728,U+08A1B,訛,0,言化,e2,言,化,yan2,hua4,00,e,2,y,an,2,h,ua,4,"[0, 0, 1]","[0, 0, 0]"
6400,6729,U+08A1D,訝,0,言牙,ya4,言,牙,yan2,ya2,y,a,4,y,an,2,y,a,2,"[1, 0, 0]","[1, 1, 0]"
6401,6730,U+08A1F,訟,0,言公,song4,言,公,yan2,gong1,s,ong,4,y,an,2,g,ong,1,"[0, 0, 0]","[0, 1, 0]"
6402,6731,U+08A21,訡,0,言今,yin2,言,今,yan2,jin1,y,in,2,y,an,2,j,in,1,"[1, 0, 1]","[0, 1, 0]"
6403,6732,U+08A22,訢,0,言斤,xin1,言,斤,yan2,jin1,x,in,1,y,an,2,j,in,1,"[0, 0, 0]","[0, 1, 1]"
6404,6733,U+08A25,訥,0,言內,ne4,言,內,yan2,nei4,n,e,4,y,an,2,n,ei,4,"[0, 0, 0]","[1, 0, 1]"
6405,6734,U+08A26,訦,0,言冘,chen2,言,冘,yan2,yin2,ch,en,2,y,an,2,y,in,2,"[0, 0, 1]","[0, 0, 1]"
6406,6735,U+08A27,訧,0,言尤,you2,言,尤,yan2,you2,y,ou,2,y,an,2,y,ou,2,"[1, 0, 1]","[1, 1, 1]"
6407,6736,U+08A2A,訪,0,言方,fang3,言,方,yan2,fang1,f,ang,3,y,an,2,f,ang,1,"[0, 0, 0]","[1, 1, 0]"
6408,6737,U+08A2C,訬,0,言少,chao1,言,少,yan2,shao3,ch,ao,1,y,an,2,sh,ao,3,"[0, 0, 0]","[0, 1, 0]"
6409,6738,U+08A2D,設,0,言殳,she4,言,殳,yan2,shu1,sh,e,4,y,an,2,sh,u,1,"[0, 0, 0]","[1, 0, 0]"
6410,6739,U+08A31,許,0,言午,xu3,言,午,yan2,wu3,x,u,3,y,an,2,w,u,3,"[0, 0, 0]","[0, 1, 1]"
6411,6740,U+08A36,訶,0,言可,he1,言,可,yan2,ke3,h,e,1,y,an,2,k,e,3,"[0, 0, 0]","[0, 1, 0]"
6412,6741,U+08A39,訹,0,言朮,xu4,言,朮,yan2,shu4,x,u,4,y,an,2,sh,u,4,"[0, 0, 0]","[0, 1, 1]"
6414,6743,U+08A3B,註,0,言主,zhu4,言,主,yan2,zhu3,zh,u,4,y,an,2,zh,u,3,"[0, 0, 0]","[1, 1, 0]"
6415,6744,U+08A3C,証,0,言正,zheng4,言,正,yan2,zheng4,zh,eng,4,y,an,2,zh,eng,4,"[0, 0, 0]","[1, 1, 1]"
6416,6745,U+08A3D,訽,0,言句,gou4,言,句,yan2,ju4,g,ou,4,y,an,2,j,u,4,"[0, 0, 0]","[0, 0, 1]"
6417,6746,U+08A3E,訾,1,此言,zi3,此,言,ci3,yan2,z,i,3,c,i,3,y,an,2,"[0, 1, 1]","[0, 0, 0]"
6418,6747,U+08A41,詁,0,言古,gu3,言,古,yan2,gu3,g,u,3,y,an,2,g,u,3,"[0, 0, 0]","[1, 1, 1]"
6419,6748,U+08A44,詄,0,言失,die2,言,失,yan2,shi1,d,ie,2,y,an,2,sh,i,1,"[0, 0, 1]","[0, 0, 0]"
6420,6749,U+08A46,詆,0,言氐,di3,言,氐,yan2,di3,d,i,3,y,an,2,d,i,3,"[0, 0, 0]","[1, 1, 1]"
6421,6750,U+08A47,詇,0,言央,yang4,言,央,yan2,yang1,y,ang,4,y,an,2,y,ang,1,"[1, 0, 0]","[1, 1, 0]"
6422,6751,U+08A4D,詍,0,言世,yi4,言,世,yan2,shi4,y,i,4,y,an,2,sh,i,4,"[1, 0, 0]","[0, 1, 1]"
6423,6752,U+08A4E,詎,0,言巨,ju4,言,巨,yan2,ju4,j,u,4,y,an,2,j,u,4,"[0, 0, 0]","[1, 1, 1]"
6424,6753,U+08A50,詐,0,言乍,zha4,言,乍,yan2,zha4,zh,a,4,y,an,2,zh,a,4,"[0, 0, 0]","[1, 1, 1]"
6425,6754,U+08A51,詑,0,言它,tuo2,言,它,yan2,ta1,t,uo,2,y,an,2,t,a,1,"[0, 0, 1]","[1, 0, 0]"
6426,6755,U+08A52,詒,0,言台,yi2,言,台,yan2,tai2,y,i,2,y,an,2,t,ai,2,"[1, 0, 1]","[0, 0, 1]"
6427,6756,U+08A54,詔,0,言召,zhao4,言,召,yan2,zhao4,zh,ao,4,y,an,2,zh,ao,4,"[0, 0, 0]","[1, 1, 1]"
6428,6757,U+08A55,評,0,言平,ping2,言,平,yan2,ping2,p,ing,2,y,an,2,p,ing,2,"[0, 0, 1]","[1, 1, 1]"
6429,6758,U+08A56,詖,0,言皮,bi4,言,皮,yan2,pi2,b,i,4,y,an,2,p,i,2,"[0, 0, 0]","[0, 1, 0]"
6430,6759,U+08A57,詗,0,言冋,xiong4,言,冋,yan2,jiong1,x,iong,4,y,an,2,j,iong,1,"[0, 0, 0]","[0, 1, 0]"
6431,6760,U+08A58,詘,0,言出,qu1,言,出,yan2,chu1,q,u,1,y,an,2,ch,u,1,"[0, 0, 0]","[0, 1, 1]"
6432,6761,U+08A5B,詛,0,言且,zu3,言,且,yan2,qie3,z,u,3,y,an,2,q,ie,3,"[0, 0, 0]","[0, 0, 1]"
6433,6762,U+08A5E,詞,0,言司,ci2,言,司,yan2,si1,c,i,2,y,an,2,s,i,1,"[0, 0, 1]","[0, 1, 0]"
6434,6763,U+08A60,詠,0,言永,yong3,言,永,yan2,yong3,y,ong,3,y,an,2,y,ong,3,"[1, 0, 0]","[1, 1, 1]"
6435,6764,U+08A62,詢,0,言旬,xun2,言,旬,yan2,xun2,x,un,2,y,an,2,x,un,2,"[0, 0, 1]","[1, 1, 1]"
6436,6765,U+08A63,詣,0,言旨,yi4,言,旨,yan2,zhi3,y,i,4,y,an,2,zh,i,3,"[1, 0, 0]","[0, 1, 0]"
6438,6767,U+08A65,詥,0,言合,he2,言,合,yan2,he2,h,e,2,y,an,2,h,e,2,"[0, 0, 1]","[1, 1, 1]"
6439,6768,U+08A66,試,0,言式,shi4,言,式,yan2,shi4,sh,i,4,y,an,2,sh,i,4,"[0, 0, 0]","[1, 1, 1]"
6440,6769,U+08A67,詧,1,祭言,cha2,祭,言,ji4,yan2,ch,a,2,j,i,4,y,an,2,"[0, 0, 0]","[0, 0, 1]"
6441,6770,U+08A69,詩,0,言寺,shi1,言,寺,yan2,si4,sh,i,1,y,an,2,s,i,4,"[0, 0, 0]","[0, 1, 0]"
6442,6771,U+08A6B,詫,0,言宅,cha4,言,宅,yan2,zhai2,ch,a,4,y,an,2,zh,ai,2,"[0, 0, 0]","[0, 0, 0]"
6443,6772,U+08A6C,詬,0,言后,gou4,言,后,yan2,hou4,g,ou,4,y,an,2,h,ou,4,"[0, 0, 0]","[0, 1, 1]"
6444,6773,U+08A6D,詭,0,言危,gui3,言,危,yan2,wei1,g,ui,3,y,an,2,w,ei,1,"[0, 0, 0]","[0, 0, 0]"
6445,6774,U+08A6E,詮,0,言全,quan2,言,全,yan2,quan2,q,uan,2,y,an,2,q,uan,2,"[0, 0, 1]","[1, 1, 1]"
6446,6775,U+08A6F,詯,0,言自,hui4,言,自,yan2,zi4,h,ui,4,y,an,2,z,i,4,"[0, 0, 0]","[0, 0, 1]"
6447,6776,U+08A70,詰,0,言吉,jie2,言,吉,yan2,ji2,j,ie,2,y,an,2,j,i,2,"[0, 0, 1]","[1, 0, 1]"
6448,6777,U+08A72,該,0,言亥,gai1,言,亥,yan2,hai4,g,ai,1,y,an,2,h,ai,4,"[0, 0, 0]","[0, 1, 0]"
6449,6778,U+08A73,詳,0,言羊,xiang2,言,羊,yan2,yang2,x,iang,2,y,an,2,y,ang,2,"[0, 0, 1]","[0, 0, 1]"
6450,6779,U+08A75,詵,0,言先,shen1,言,先,yan2,xian1,sh,en,1,y,an,2,x,ian,1,"[0, 0, 0]","[0, 0, 1]"
6451,6780,U+08A76,詶,0,言州,chou2,言,州,yan2,zhou1,ch,ou,2,y,an,2,zh,ou,1,"[0, 0, 1]","[0, 1, 0]"
6452,6781,U+08A77,詷,0,言同,tong2,言,同,yan2,tong2,t,ong,2,y,an,2,t,ong,2,"[0, 0, 1]","[1, 1, 1]"
6454,6783,U+08A7B,詻,0,言各,e4,言,各,yan2,ge4,00,e,4,y,an,2,g,e,4,"[0, 0, 0]","[0, 1, 1]"
6455,6784,U+08A7C,詼,0,言灰,hui1,言,灰,yan2,hui1,h,ui,1,y,an,2,h,ui,1,"[0, 0, 0]","[1, 1, 1]"
6456,6785,U+08A7D,詽,0,言幵,yan2,言,幵,yan2,qian1,y,an,2,y,an,2,q,ian,1,"[1, 1, 1]","[0, 0, 0]"
6457,6786,U+08A7E,詾,0,言匈,xiong1,言,匈,yan2,xiong1,x,iong,1,y,an,2,x,iong,1,"[0, 0, 0]","[1, 1, 1]"
6458,6787,U+08A7F,詿,0,言圭,gua4,言,圭,yan2,gui1,g,ua,4,y,an,2,g,ui,1,"[0, 0, 0]","[1, 0, 0]"
6459,6788,U+08A82,誂,0,言兆,tiao3,言,兆,yan2,zhao4,t,iao,3,y,an,2,zh,ao,4,"[0, 0, 0]","[0, 0, 0]"
6460,6789,U+08A83,誃,0,言多,chi3,言,多,yan2,duo1,ch,i,3,y,an,2,d,uo,1,"[0, 0, 0]","[0, 0, 0]"
6461,6790,U+08A84,誄,0,言耒,lei3,言,耒,yan2,lei3,l,ei,3,y,an,2,l,ei,3,"[0, 0, 0]","[1, 1, 1]"
